,Titulo,Data,URL da noticia,Ano,Cluster
14736,¿qué países permiten entrar extranjeros completamente vacunados ?,2021-09-22,https://cnnespanol.cnn.com/2021/09/22/paises-permiten-entrar-extranjeros-completamente-vacunados-orix/,2021,3
14737,hospital temporal quito cierra puertas tras registrar do semanas pacientes covid-19,2021-09-22,https://www.eluniverso.com/noticias/ecuador/sin-pacientes-aquejados-por-coronavirus-hospital-temporal-del-municipio-de-quito-cierra-sus-puertas-en-octubre-nota/,2021,3
14738,tres persona heridas choque bus camión ...,2021-09-22,https://www.elcomercio.com/actualidad/ecuador/heridos-accidente-bus-camion-riobamba.html,2021,3
14739,covid argentina : cuál primera provincia alcanzar ...,2021-09-23,https://news.agrofy.com.ar/noticia/195972/covid-argentina-cual-es-primera-provincia-alcanzar-inmunidad-rebano,2021,0
14740,argentina recibió 800 mil vacunas astrazeneca ...,2021-09-23,https://www.argentina.gob.ar/noticias/argentina-recibio-mas-de-800-mil-vacunas-de-astrazeneca-donadas-por-espana,2021,0
14741,argentina recibe 842.400 vacunas donadas españa ...,2021-09-23,https://www.paho.org/es/noticias/23-9-2021-argentina-recibe-842400-vacunas-donadas-por-espana-traves-mecanismo-covax,2021,0
14742,viajes : ¿hay alternativas argentinos vacunados sputnik puedan entrar europa estados unidos ?,2021-09-23,https://www.lanacion.com.ar/sociedad/viajes-hay-alternativas-para-que-argentinos-vacunados-con-sputnik-puedan-entrar-a-europa-o-estados-nid23092021/,2021,3
14743,educación recomienda regreso presencialidad plenum ...,2021-09-23,https://www.argentina.gob.ar/noticias/educacion-recomienda-el-regreso-la-presencialidad-plena-en-las-24-jurisdicciones-del-pais,2021,3
14744,eeuu continúa apoyando lucha covid-19 ...,2021-09-23,https://ar.usembassy.gov/es/eeuu-continua-apoyando-la-lucha-contra-el-covid-19-con-mas-donaciones/,2021,3
14745,francia reconoció trabajo hospital samic el calafate ...,2021-09-23,https://www.argentina.gob.ar/noticias/francia-reconocio-el-trabajo-del-hospital-samic-el-calafate-por-la-atencion-de-un,2021,3
14746,italia daría 'pase verde ' inmunizados exterior ...,2021-09-23,https://www.telam.com.ar/notas/202109/569561-italia-vacunas-coronavirus-pase-verde.html,2021,3
14747,una mirada externa realidad argentina : aire,2021-09-23,https://www.latimes.com/espanol/internacional/articulo/2021-09-23/buernos-aires-es-una-gran-zona-urbana-con-aire-muy-contaminado,2021,0
14748,la recreación primera vuelta mundo retoma rumbo tras año medio,2021-09-23,https://www.infobae.com/america/agencias/2021/09/23/la-recreacion-de-la-primera-vuelta-al-mundo-retoma-su-rumbo-tras-ano-y-medio/,2021,3
14749,canary islands buy 73 house resident lost ...,2021-09-23,https://spanishnewstoday.com/canary-islands-buys-73-houses-for-residents-who-lost-their-homes-in-the-volcano_1651682-a.html,2021,3
14750,spanish pm make plea multilateralism tense un meeting new york,2021-09-23,https://english.elpais.com/spain/2021-09-23/spanish-pm-makes-plea-for-multilateralism-at-tense-un-meeting-in-new-york.html,2021,3
14751,spain ban plastic packaging food vegetable ...,2021-09-23,https://www.thelocal.es/20210923/spain-to-ban-plastic-packaging-for-food-and-vegetables-from-2023/,2021,1
14752,"eu health agency says travelling denmark , italy , france ...",2021-09-23,https://www.schengenvisainfo.com/news/eu-health-agency-says-travelling-to-denmark-italy-france-finland-is-now-safer/,2021,3
14753,global leader commit support global equitable ...,2021-09-23,https://www.who.int/news/item/23-09-2021-global-leaders-commit-further-support-for-global-equitable-access-to-covid-19-vaccines-and-covax,2021,3
14754,"catastrophic floods in huelva , andalusia : red weather ...",2021-09-23,https://spanishnewstoday.com/catastrophic_floods_in_huelva_andalusia_red_weather_warnings_as_region_receives_more_rain_than_expected_1651905-a.html,2021,3
14755,covid-19 may occasional guillain-barré syndrome ...,2021-09-23,https://www.eurekalert.org/news-releases/928718,2021,3
14756,johnny depp blast ‘ cancel culture ’ accepts top award amid protest spain ’ s san sebastian film festival,2021-09-23,https://www.theolivepress.es/spain-news/2021/09/23/johnny-depp-blasts-cancel-culture-as-he-accepts-top-award-amid-protests-at-spains-san-sebastian-film-festival/,2021,1
14757,finland : number int ' l students applying visas ...,2021-09-23,https://www.schengenvisainfo.com/news/finland-number-of-intl-students-applying-for-visas-threefolded-this-year-compared-to-2020/,2021,3
14758,wto delays judgement spanish black olive tariffs ...,2021-09-23,https://www.oliveoiltimes.com/business/wto-delays-judgement-on-spanish-black-olive-tariffs-for-third-time/99037,2021,3
14759,estas vacunas autorizadas fda oms ee ...,2021-09-23,https://www.elcomercio.com/actualidad/mundo/vacunas-autorizadas-eeuu-viajeros-pasajeros.html,2021,3
14760,ecuador presente famoso concurso gastronómico bocuse d ’ or,2021-09-23,https://dialoguemos.ec/2021/09/ecuador-presente-en-el-famoso-concurso-gastronomico-bocuse-dor/,2021,3
14761,la vacunación jóvenes portoviejo extenderá ...,2021-09-23,https://www.elcomercio.com/actualidad/ecuador/vacunacion-portoviejo-manabi-jovenes-adolescentes-covid.html,2021,3
14762,lasso anuncia contribuciones tributarias nuevo régimen ...,2021-09-23,https://www.primicias.ec/noticias/politica/lasso-cadena-detalle-reformas-ley-oportunidades/,2021,3
14763,ximena garzón : vamos comenzar vacunar covid-19 partir 5 años segunda semana octubre,2021-09-23,https://www.eluniverso.com/larevista/salud/ximena-garzon-vamos-a-comenzar-a-vacunar-contra-el-covid-19-a-partir-de-los-5-anos-desde-la-segunda-semana-de-octubre-nota/,2021,3
14764,ecuador iniciará participación mundial ciclismo,2021-09-23,https://www.elcomercio.com/deportes/ciclismo/ecuador-inicia-su-participacion-en-el-mundial-de-ciclismo.html,2021,3
14765,"el 'barco teatro azart ' , donado ecuador , do capitanas",2021-09-23,https://www.primicias.ec/primicias-tv/sociedad/capitanas-barco-teatro-azart-ecuador/,2021,3
14766,cada vez circulan vehículos cuenca - diario el mercurio,2021-09-23,https://elmercurio.com.ec/2021/09/23/cada-vez-circulan-mas-vehiculos-en-cuenca/,2021,3
14767,españoles `` el fandi '' perera abrirán corrida riobamba ...,2021-09-23,https://www.swissinfo.ch/spa/toros-ecuador_espa%C3%B1oles--el-fandi--y-perera-abrir%C3%A1n-la-corrida-de-riobamba--en-ecuador/46974104,2021,3
14768,problemas suministro covid alcanzan alcohol ...,2021-09-23,https://www.swissinfo.ch/spa/afp/problemas-de-suministro-por-covid-alcanzan-al-alcohol-en-eeuu/46974618,2021,3
14769,llegó nuevo cargamento 1.440.000 dosis ...,2021-09-24,https://www.argentina.gob.ar/noticias/llego-un-nuevo-cargamento-con-1440000-dosis-de-sinopharm-y-la-argentina-supera-las-65,2021,3
14770,volver argentina cuarentena aislamiento : nuevos requisitos entrar país hoy,2021-09-24,https://www.cronista.com/clase/break/volver-a-la-argentina-sin-cuarentena-ni-aislamiento-todos-los-nuevos-requisitos-para-entrar-al-pais-desde-hoy/,2021,0
14771,"cómo funciona tratamiento anticuerpos monoclonales regeneron , avalado oms",2021-09-24,https://www.infobae.com/america/tendencias-america/2021/09/24/como-funciona-el-tratamiento-de-anticuerpos-monoclonales-de-regeneron-avalado-por-la-oms/,2021,3
14772,principales indicadores mercado trabajo - eph,2021-09-24,https://www.argentina.gob.ar/noticias/principales-indicadores-del-mercado-de-trabajo-eph,2021,3
14773,vacuna covid-19 niños adolescentes : debes saber,2021-09-24,https://www.infobae.com/america/mexico/2021/09/24/vacuna-covid-19-para-ninos-y-adolescentes-todo-lo-que-debes-saber/,2021,3
14774,organizaciones piden trate ley etiquetado ...,2021-09-24,https://www.ambito.com/informacion-general/proyecto/organizaciones-piden-que-se-trate-la-ley-etiquetado-frontal-alimentos-n5286282,2021,3
14775,"en medio exigencias vacunas , certificados falsos convierten industria",2021-09-24,https://www.ambito.com/informacion-general/vacunas/en-medio-las-exigencias-los-certificados-falsos-se-convierten-una-industria-n5285819,2021,3
14776,día empleado comercio 2021 : feriado traslada locale obligados cerrar,2021-09-24,https://www.ambito.com/informacion-general/comercio/dia-del-empleado-2021-el-feriado-se-traslada-y-locales-no-estan-obligados-cerrar-n5286570,2021,3
14777,"con protocolo especial , autorizan viajes grupales ...",2021-09-24,https://rionegro.gov.ar/articulo/38713/con-protocolo-especial-se-autorizan-los-viajes-grupales-a-partir-del-2-de-octubre,2021,3
14778,nuevas excepciones viajeros llegan exterior ...,2021-09-24,https://www.gba.gob.ar/saludprovincia/noticias/nuevas_excepciones_para_los_viajeros_que_llegan_del_exterior,2021,3
14779,explainer : who get covid-19 vaccine booster ...,2021-09-24,https://www.reuters.com/world/us/who-can-get-covid-19-vaccine-booster-united-states-2021-09-24/,2021,3
14780,from next week spaniards will be required present ...,2021-09-24,https://www.schengenvisainfo.com/news/from-next-week-spaniards-will-be-required-to-present-a-passport-instead-id-when-entering-uk/,2021,3
14781,‘ miracle ’ house stand untouched lava devours spanish ...,2021-09-24,https://www.washingtonpost.com/world/2021/09/24/volcano-spain-miracle-house/,2021,3
14782,global covid-19 summit : ending pandemic building ...,2021-09-24,https://www.whitehouse.gov/briefing-room/statements-releases/2021/09/24/global-covid-19-summit-ending-the-pandemic-and-building-back-better/,2021,3
14783,"brendan riley ’ s solano chronicles : back future : before covid , spanish flu solano county",2021-09-24,https://www.timesheraldonline.com/2021/09/24/brendan-rileys-solano-chronicles-back-to-the-future-before-covid-spanish-flu-in-solano-county,2021,3
14784,lidl to invest €1.5 billion in spain over next four years,2021-09-24,https://www.esmmagazine.com/retail/lidl-invest-e1-5-billion-spain-next-four-years-147556,2021,1
14785,italy recognises covishield vaccine valid proof ...,2021-09-24,https://www.schengenvisainfo.com/news/italy-recognises-covishield-vaccine-as-valid-proof-of-immunity-for-travel/,2021,3
14786,podemos casi lista ley despenalizar uso cultivo cannabis : `` toca ser valientes '',2021-09-24,https://www.elespanol.com/espana/politica/20210924/podemos-lista-despenalizar-cultivo-cannabis-toca-valientes/614439242_0.html,2021,3
14787,70 % europeans are planning travel next 4 months ...,2021-09-24,https://www.schengenvisainfo.com/news/70-of-europeans-are-planning-to-travel-in-next-4-months-research-reveals/,2021,3
14788,"brico depôt iberia aumenta ventas 45,5 % , ...",2021-09-24,https://www.interempresas.net/Construccion/Articulos/367798-Brico-Depot-Iberia-aumenta-ventas-45-5-por-ciento-fuerte-demanda-categorias-construccion.html,2021,3
14789,dos hospitales esmeraldas llevan cuatro días enfermos ...,2021-09-24,https://www.elcomercio.com/actualidad/ecuador/hospitales-esmeraldas-enfermos-graves-covid19.html,2021,3
14790,ecuador propondrá ajustes tributarios reactivar economía empleo,2021-09-24,https://www.france24.com/es/minuto-a-minuto/20210924-ecuador-propondr%C3%A1-ajustes-tributarios-para-reactivar-la-econom%C3%ADa-y-el-empleo,2021,3
14791,jóvenes exigen declare emergencia climática ...,2021-09-24,https://www.elcomercio.com/tendencias/jovenes-emergencia-climatica-conferencia-ecuador.html,2021,3
14792,la ue reacia eliminar visa schengen ecuatorianos,2021-09-24,https://dialoguemos.ec/2021/09/la-ue-reacia-a-eliminar-la-visa-schengen-para-ecuatorianos/,2021,3
14793,presidente ecuador enfrenta ardua lucha p ...,2021-09-24,https://www.bnamericas.com/es/analisis/presidente-de-ecuador-enfrenta-ardua-lucha-por-reformas,2021,3
14794,ecuatoriano diego hidalgo jugará final dobles ambato,2021-09-24,https://www.elcomercio.com/deportes/tenis-challenger-ambato-atp-semifinales-argentinos-peruano-final-dobles.html,2021,3
14795,ecuador cumplió pruebas junior sub 23 mundial ...,2021-09-24,https://www.elcomercio.com/deportes/ciclismo/ecuador-cumplio-con-las-pruebas-junior-y-sub-23-del-mundial-de-ciclismo.html,2021,3
14796,unhcr ecuador : guayaquil field office factsheet ...,2021-09-24,https://reliefweb.int/report/ecuador/unhcr-ecuador-guayaquil-field-office-factsheet-september-2021,2021,3
14797,el cine ciencia ficción acerca futuro,2021-09-24,https://dialoguemos.ec/2021/09/el-cine-de-ciencia-ficcion-nos-acerca-al-futuro/,2021,3
14798,con inspecciones verifican sistema salud cañar ...,2021-09-24,https://elmercurio.com.ec/2021/09/24/con-inspecciones-verifican-el-sistema-de-salud-en-canar/,2021,3
14799,"vacunas covid 19 : vacunación 12 17 años noviembre , según anunció gustavo rosell",2021-09-25,https://www.infobae.com/america/peru/2021/09/25/vacunas-contra-covid-19-vacunacion-de-12-a-17-anos-sera-en-noviembre-segun-anuncio-gustavo-rosell/,2021,3
14800,covid-19 : las escuelas de chaco cumplieron con ...,2021-09-25,https://comunicacion.chaco.gov.ar/ministerio-de-educacion-cultura-ciencia-y-tecnologia/noticia/65992/covid19-las-escuelas-de-chaco-cumplieron-con-la-primera-semana-de-presencialidad-plena,2021,3
14801,américa latina parte do ritmos recuperación económica,2021-09-25,https://elpais.com/america/economia/2021-09-25/america-latina-se-parte-en-dos-ritmos-de-recuperacion-economica.html,2021,3
14802,cómo funcionan clases recuperación covid-19 ...,2021-09-25,https://www.ambito.com/informacion-general/clases/como-funcionan-las-recuperacion-el-covid-19-los-sabados-la-ciudad-n5287015,2021,3
14803,coronavirus españa directo hoy : tercera dosis fin restricciones | última hora,2021-09-25,https://as.com/diarioas/2021/09/25/actualidad/1632551137_540810.html,2021,2
14804,argentina : mendoza misiones habilitarán ingreso turistas lunes,2021-09-25,https://www.ultimahora.com/argentina-mendoza-y-misiones-habilitaran-el-ingreso-turistas-el-lunes-n2963298.html,2021,0
14805,el próximo festival doma folclore realizará marzo ...,2021-09-25,https://www.elpopular.com.ar/nota/-494593/2021/09/el-proximo-festival-de-doma-y-folclore-se-realizara-en-marzo-de-2022,2021,3
14806,argentina assumes chairing paho 's executive committee,2021-09-25,https://en.mercopress.com/2021/09/25/argentina-assumes-chairing-of-paho-s-executive-committee,2021,0
14807,descontrol santa rosa calamuchita festejo primavera,2021-09-25,https://viapais.com.ar/cordoba/descontrol-en-santa-rosa-de-calamuchita-por-el-festejo-de-primavera/,2021,3
14808,in pictures : volcanic eruption continue blight spain 's ...,2021-09-25,https://www.thelocal.es/20210925/in-pictures-volcanic-eruptions-continue-to-blight-canaries/,2021,1
14809,norway abolish its covid-19 restrictions & reopen its ...,2021-09-25,https://www.schengenvisainfo.com/news/norway-to-abolish-its-covid-19-restrictions-reopen-its-borders-to-travellers/,2021,3
14810,hiba abouk consigue sola técnica maquillaje mejor beauty look festival san sebastián,2021-09-25,https://www.larazon.es/lifestyle/20210925/dbm53yme5jdszdujfh2rm43uqi.html,2021,3
14811,t & t government considering vaccination select group ...,2021-09-25,https://www.nationnews.com/2021/09/25/tt-government-considering-vaccination-select-groups/,2021,3
14812,"no , ee uu debe devolver florida españa 2055",2021-09-25,https://as.com/diarioas/2021/09/25/actualidad/1632580877_491571.html,2021,3
14813,portugal lead world covid-19 vaccination,2021-09-25,https://fortune.com/2021/09/25/portugal-leads-the-world-in-covid-19-vaccinations/,2021,3
14814,tenerife corona alexander calvo nuevo 'mister international spain ',2021-09-25,https://diariodeavisos.elespanol.com/2021/09/tenerife-corona-a-alexander-calvo-como-nuevo-mister-international-spain/,2021,1
14815,netherlands has exempted grandparents from entry ban ...,2021-09-25,https://www.schengenvisainfo.com/news/netherlands-has-exempted-grandparents-from-the-entry-ban/,2021,3
14816,why many suffering dreadful covid symptom still testing negative ?,2021-09-25,https://www.dailymail.co.uk/health/article-10027851/Why-suffering-dreadful-Covid-symptoms-testing-NEGATIVE.html,2021,3
14817,las autoridades sanitarias confirman primer caso hurón ...,2021-09-25,https://www.elcomercio.com/tendencias/contagio-huron-covid-estados-unidos.html,2021,3
14818,barcelona aseguró 3 500 hinchas recibir flamengo,2021-09-25,https://www.elcomercio.com/deportes/futbol/barcelona-ya-aseguro-a-3-500-hinchas-para-recibir-a-flamengo.html,2021,3
14819,ana vivar finalizó puesto 49 mundial ciclismo,2021-09-25,https://www.elcomercio.com/deportes/ciclismo/ana-vivar-finalizo-en-el-puesto-49-del-mundial-de-ciclismo.html,2021,3
14820,piero hincapié actuó victoria bayern leverkusen,2021-09-25,https://www.elcomercio.com/deportes/futbol/hincapie-actuo-en-la-victoria-del-bayer-leverkusen.html,2021,3
14821,"karl egloff , `` speed climbing '' ecuatoriano persigue ...",2021-09-25,https://elmercurio.com.ec/2021/09/25/karl-egloff-el-speed-climbing-ecuatoriano-que-persigue-los-records-mundiales-en-todos-los-continentes/,2021,3
14822,municipio acelera atención afectados grietas ...,2021-09-25,https://www.elcomercio.com/actualidad/quito/municipio-viviendas-hundimientos-solanda-danos.html,2021,3
14823,el cuerpo mujer huellas tortura hallado ...,2021-09-25,https://www.elcomercio.com/actualidad/seguridad/hallan-cuerpo-balzar-mujer-guayas.html,2021,3
14824,ecuador goza eliminación visa schengen ...,2021-09-25,https://www.vistazo.com/politica/ecuador-no-goza-eliminacion-visa-schengen-salir-negociaciones-colombia-peru-union-europea-BJ865443,2021,3
14825,¿cuántos médicos cubanos fallecido coronavirus ?,2021-09-25,https://www.cibercuba.com/noticias/2021-09-25-u208060-e208060-s27061-cuantos-medicos-cubanos-han-fallecido-coronavirus,2021,2
14826,"con feria gastronómicas , cantón vinces empieza reactivarse económicamente",2021-09-25,https://www.eluniverso.com/noticias/ecuador/con-ferias-gastronomicas-el-canton-vinces-empieza-a-reactivarse-economicamente-nota/,2021,3
14827,"con nuevo lote 200.000 dosis cansino , argentina ...",2021-09-26,https://www.argentina.gob.ar/noticias/con-un-nuevo-lote-de-200000-dosis-de-cansino-argentina-supero-las-677-millones-de-vacunas,2021,0
14828,¿puede covid-19 desencadenar síndrome guillain-barré ?,2021-09-26,https://www.infobae.com/america/ciencia-america/2021/09/26/puede-el-covid-19-desencadenar-el-sindrome-de-guillain-barre/,2021,3
14829,las autoridades hospitalarias expresan “ alivio ” caída ...,2021-09-26,https://www.tvpublica.com.ar/post/las-autoridades-hospitalarias-expresan-alivio-por-la-caida-de-casos-en-las-uti,2021,3
14830,restricciones sanitarias ingreso argentina,2021-09-26,https://www.aviacionline.com/2021/09/restricciones-sanitarias-de-ingreso-a-la-argentina/,2021,0
14831,meghan markle príncipe harry exigen acceso vacuna covid-19 “ un derecho humano básico ”,2021-09-26,https://www.infobae.com/america/realeza/2021/09/26/meghan-markle-y-el-principe-harry-exigen-que-el-acceso-a-la-vacuna-contra-el-covid-19-sea-un-derecho-humano-basico/,2021,3
14832,militancia alto impacto : quiénes famosos veganos argentina,2021-09-26,https://www.clarin.com/sociedad/militancia-alto-impacto-famosos-veganos-argentina_0_gvpA1jXNW.html,2021,0
14833,infografía : impacto negativo covid argentina,2021-09-26,https://www.primeraedicion.com.ar/nota/100502257/infografia-el-impacto-negativo-del-covid-en-la-argentina/,2021,0
14834,los orígenes feminismo platense,2021-09-26,https://www.0221.com.ar/nota/2021-9-26-8-19-0-los-origenes-del-feminismo-platense,2021,3
14835,global citizen live calls action halt climate change ...,2021-09-26,https://www.globalcitizen.org/en/content/global-citizen-live-impact-report/,2021,3
14836,how much covid has reduced life expectancy around ...,2021-09-26,https://www.bloomberg.com/news/articles/2021-09-27/u-s-men-posted-the-greatest-loss-in-life-expectancy-from-covid,2021,3
14837,madrid relaxes nightlife restriction industry cooperation,2021-09-26,https://newseu.cgtn.com/news/2021-09-26/Madrid-relaxes-nightlife-restrictions-with-industry-cooperation-13QSIXxM2cw/index.html,2021,3
14838,"morocco 's borders ceuta , melilla to remain closed until ...",2021-09-26,https://www.moroccoworldnews.com/2021/09/344615/moroccos-borders-with-ceuta-melilla-to-remain-closed-until-october-31,2021,3
14839,risk v impact : viral gene therapy sma,2021-09-26,https://www.ajmc.com/view/risk-vs-impact-viral-gene-therapy-for-sma,2021,3
14840,"ucla administrator discus campus safety , covid-19 ...",2021-09-26,https://dailybruin.com/2021/09/26/ucla-administrators-discuss-campus-safety-covid-19-pandemic,2021,3
14841,spain ’ s malaga host world karting championship,2021-09-26,https://www.theolivepress.es/spain-news/2021/09/26/spains-malaga-to-host-world-karting-championship/,2021,1
14842,italy 's poor feel pain surging energy cost,2021-09-26,https://www.ft.com/content/84c0727b-b35b-4115-8e19-1474eef6b2be,2021,3
14843,ex-page 3 girl longer anti-vaxxer covid nearly killed twice,2021-09-26,https://metro.co.uk/2021/09/26/ex-page-3-girl-no-longer-anti-vaxxer-after-covid-nearly-killed-her-twice-15318970/,2021,3
14844,las vacunas : salvavidas prodigiosas,2021-09-26,https://www.elcomercio.com/actualidad/vacunas-salvavidas-prodigiosas-covid-19.html,2021,3
14845,ecuador registró 152 nuevos contagios covid-19 domingo,2021-09-26,https://www.eluniverso.com/noticias/ecuador/ecuador-registro-152-nuevos-contagios-por-covid-19-este-domingo-nota/,2021,3
14846,"alaphilippe , campeón mundial ciclismo ; equipo ...",2021-09-26,https://www.elcomercio.com/deportes/ciclismo/alaphilippe-campeon-en-el-mundial-de-ciclismo-el-equipo-ecuatoriano-se-retiro.html,2021,3
14847,guayaquil ambato abren espacios vacunación ...,2021-09-26,https://www.elcomercio.com/actualidad/ecuador/guayaquil-ambato-espacios-vacunacion-adolescentes.html,2021,3
14848,¿qué nasa space app challenge ?,2021-09-26,https://dialoguemos.ec/2021/09/que-es-el-nasa-space-app-challenge/,2021,3
14849,los usos desusos puentes peatonales capital,2021-09-26,https://www.elcomercio.com/actualidad/quito/usos-desusos-puentes-peatonales-quito.html,2021,3
14850,"habrá navidad familia ecuador si mantienen cuidados anticovid , dice experta",2021-09-26,https://www.ecuavisa.com/noticias/habra-navidad-en-familia-en-ecuador-si-se-mantienen-cuidados-anticovid-dice-experta-BG866627,2021,3
14851,how america lost its lead vaccination,2021-09-26,https://www.theatlantic.com/ideas/archive/2021/09/how-america-lost-its-lead-vaccination/620201/,2021,3
14852,jóvenes solicitan gobierno nacional declare emergencia climática,2021-09-26,https://www.eluniverso.com/larevista/ecologia/jovenes-solicitan-que-el-gobierno-nacional-declare-la-emergencia-climatica-nota/,2021,3
14853,manabí : ¡asado plomo !,2021-09-26,https://www.extra.ec/noticia/actualidad/manabi-asado-plomo-57739.html,2021,3
14854,argentina alcanzará 50 ciento población ...,2021-09-27,https://www.argentina.gob.ar/noticias/argentina-alcanzara-el-50-por-ciento-de-su-poblacion-con-esquema-completo-de-vacuna-covid,2021,0
14855,argentina reabre gradualmente frontera terrestre brasil,2021-09-27,https://www.rfi.fr/es/am%C3%A9ricas/20210927-argentina-reabre-gradualmente-la-frontera-terrestre-con-brasil,2021,0
14856,apertura fronteras : acuerdo brasil reactivan ...,2021-09-27,https://www.ambito.com/nacional/covid-19/apertura-fronteras-hubo-acuerdo-brasil-y-reactivan-el-paso-misiones-n5287641,2021,3
14857,"el ministro taiana recibió par uruguay , javier garcía ...",2021-09-27,https://www.argentina.gob.ar/noticias/el-ministro-taiana-recibio-su-par-de-uruguay-javier-garcia-con-quien-mantuvieron-una,2021,3
14858,por sars-cov-2 podría mutar hacia virus patógeno,2021-09-27,https://www.infobae.com/america/ciencia-america/2021/09/27/por-que-el-sars-cov-2-podria-mutar-hacia-un-virus-no-patogeno/,2021,3
14859,"sinopharm , astrazeneca sputnik : países puede viajar vacunas dan argentina",2021-09-27,https://www.cronista.com/internacionales/astrazeneca-sputnik-y-sinopharm-a-que-paises-se-pueden-entrar-con-las-vacunas-que-se-aplican-en-la-argentina/,2021,0
14860,gobierno panamá pide mantener autocuidado tras levantarse toque queda,2021-09-27,https://www.infobae.com/america/agencias/2021/09/28/gobierno-de-panama-pide-mantener-el-autocuidado-tras-levantarse-el-toque-de-queda/,2021,3
14861,las nuevas norma viaje estados unidos cierran puerta vacunaron sputnik v,2021-09-27,https://www.infobae.com/america/wapo/2021/09/27/las-nuevas-normas-de-viaje-de-estados-unidos-le-cierran-la-puerta-a-quienes-se-vacunaron-con-sputnik-v/,2021,3
14862,los correos prueban régimen chino instituto wuhan intentaron ocultar covid-19 científicos extranjeros,2021-09-27,https://www.infobae.com/america/mundo/2021/09/27/los-correos-que-prueban-que-el-regimen-chino-y-el-instituto-de-wuhan-intentaron-ocultar-el-covid-19-ante-los-cientificos-extranjeros/,2021,3
14863,vacunación jalisco : horarios sedes recibir dosis moderna astrazeneca,2021-09-27,https://www.infobae.com/america/mexico/2021/09/27/vacunacion-en-jalisco-horarios-y-sedes-para-recibir-la-dosis-de-moderna-o-astrazeneca/,2021,3
14864,"experts say worst pandemic spain , warn coronavirus stay",2021-09-27,https://english.elpais.com/society/2021-09-27/experts-say-worst-of-the-pandemic-is-over-in-spain-but-warn-coronavirus-is-here-to-stay.html,2021,1
14865,life expectancy fall 27 29 nation amid covid-19,2021-09-27,https://www.cidrap.umn.edu/life-expectancy-falls-27-29-nations-amid-covid-19,2021,3
14866,la pandemia provoca mayor caída esperanza vida ...,2021-09-27,https://es.euronews.com/2021/09/27/salud-coronavirus-esperanza-de-vida,2021,3
14867,world tourism day- these are europe 's most visited ...,2021-09-27,https://www.schengenvisainfo.com/news/world-tourism-day-these-are-europes-most-visited-countries/,2021,3
14868,murcia and six other communities appeal wolf hunting ban,2021-09-27,https://spanishnewstoday.com/archived-_-murcia-and-six-other-communities-appeal-wolf-hunting-ban_1654010-a.html?,2021,3
14869,la vivienda resurge españa dispara 20 % puntos calientes,2021-09-27,https://www.eleconomista.es/vivienda/noticias/11404721/09/21/La-vivienda-resurge-en-Espana-y-ya-se-dispara-hasta-un-20-en-los-puntos-mas-calientes.html,2021,3
14870,rear view mirror camera made mandatory spain,2021-09-27,https://spanishnewstoday.com/-rear-view-mirror-cameras-to-be-made-mandatory-in-spain_1654103-a.html,2021,1
14871,ayuso expone nueva york 'datos económicos extraordinarios ' madrid pese covid,2021-09-27,https://www.elespanol.com/espana/madrid/20210927/ayuso-nueva-york-economicos-extraordinarios-madrid-covid/615190022_0.html,2021,3
14872,covid unemployment aid : how jobless programs europe ...,2021-09-27,https://www.bloomberg.com/graphics/2021-furlough-jobs-unemployment-europe-united-states/,2021,3
14873,los desafíos industria alimentaria post-covid,2021-09-27,https://www.interempresas.net/Alimentaria/Articulos/367876-Los-desafios-de-la-industria-alimentaria-en-la-era-post-COVID.html,2021,3
14874,bolivia publicó convocados visitar ecuador,2021-09-27,https://www.elcomercio.com/deportes/futbol/bolivia-publico-a-sus-convocados-para-visitar-a-ecuador.html,2021,3
14875,"islas galápagos , ecuador , primeros destinos covid ...",2021-09-27,https://www.clarin.com/fotogalerias/dia-mundial-turismo-islas-galapagos-primeros-destinos-covid-free-nivel-global-segunda-reserva-marina-grande-planeta_5_mcfojIe2ji.html,2021,3
14876,estados unidos busca américa latina aliados frenar ...,2021-09-27,https://www.primicias.ec/noticias/economia/estadosunidos-aliados-latinoamerica-ecuador/,2021,3
14877,ligapro hará partidos piloto público vuelva ...,2021-09-27,https://www.primicias.ec/noticias/jugada/coe-aprueba-regreso-hinchas-estadios-ligapro/,2021,3
14878,"una cada tres especies árboles , mundo , amenazada",2021-09-27,https://dialoguemos.ec/2021/09/una-de-cada-tres-especies-de-arboles-del-mundo-esta-amenazada/,2021,3
14879,el espacio físico educativo decisivo retorno ...,2021-09-27,https://www.elcomercio.com/tendencias/sociedad/espacio-escuelas-colegios-regreso-aulas.html,2021,3
14880,cambios desahucios despido intempestivo nuevo ...,2021-09-27,https://www.elcomercio.com/actualidad/negocios/desahucios-despido-intempestivo-proyecto-ley.html,2021,3
14881,ecuador activa medidas violencia mujer,2021-09-27,https://apnews.com/article/f9ed6d911e8c670752d1a79325a8e1f2,2021,3
14882,los cantones tungurahua promocionan nuevas ruta ...,2021-09-27,https://www.elcomercio.com/actualidad/cantones-tungurahua-promocion-rutas-turisticas.html,2021,3
14883,fausto cobo designado director centro inteligencia ...,2021-09-27,https://www.elcomercio.com/actualidad/seguridad/fausto-cobo-director-centro-inteligencia-estrategica.html,2021,3
14884,argentina recibió 500.000 dosis astrazeneca ...,2021-09-28,https://www.argentina.gob.ar/noticias/argentina-recibio-mas-de-500000-dosis-de-astrazeneca-donadas-por-canada-y-supera-los-68,2021,0
