,Titulo,Ano,Cluster
6090,ops selecciona centros argentina brasil ...,2021,0
6091,argentina brasil desarrollarán vacunas arnm ...,2021,0
6092,gobierno flexibiliza restricciones pandemia : ...,2021,0
6093,argentina abre fronteras turismo mundial 1° ...,2021,0
6094,uso mascarillas aire libre dejará ser obligatorio argentina,2021,0
6095,argentina pide considerar vacuna covid-19 ...,2021,0
6096,"viajar unidos : uno , requisitos van pedir dejarte entrar",2021,0
6097,"nuevas medidas , fin obligatoriedad tapabocas aire ...",2021,0
6098,resultado fiscal - agosto 2021,2021,0
6099,covid-19 . nuevas medidas sanitarias,2021,0
6100,argentina prepara decirle adiós barbijo aire libre,2021,0
6101,llegaron 160.290 dosis pfizer argentina supera ...,2021,0
6102,"primera vez año medio , terapia intensiva ...",2021,0
6103,polémicas declaraciones nuevo cirujano general florida vacunas covid,2021,0
6104,brazil 's health minister test positive covid-19 gathering,2021,0
6105,“ ya felices ” : jenny garcía habló difícil recuperación bebé covid-19,2021,0
6106,"`` el destripador yorkshire '' , asesino serie británico , murió covid ( investigación )",2021,0
6107,"fútbol público : cancha cancha , cuántas persona entran cada estadio partidos",2021,0
6108,buenos aire : comenzó vacuna libre segunda dosis ...,2021,0
6109,covid argentina : cuál primera provincia alcanzar ...,2021,0
6110,argentina recibió 800 mil vacunas astrazeneca ...,2021,0
6111,argentina recibe 842.400 vacunas donadas españa ...,2021,0
6112,viajes : ¿hay alternativas argentinos vacunados sputnik puedan entrar europa unidos ?,2021,0
6113,educación recomienda regreso presencialidad plenum ...,2021,0
6114,eeuu continúa apoyando lucha covid-19 ...,2021,0
6115,francia reconoció trabajo hospital samic calafate ...,2021,0
6116,italia daría 'pase verde ' inmunizados exterior ...,2021,0
6117,mirada externa realidad argentina : aire,2021,0
6118,recreación primera vuelta mundo retoma rumbo tras año medio,2021,0
6119,llegó nuevo cargamento 1.440.000 dosis ...,2021,0
6120,volver argentina cuarentena aislamiento : nuevos requisitos entrar país hoy,2021,0
6121,"cómo funciona tratamiento anticuerpos monoclonales regeneron , avalado oms",2021,0
6122,principales indicadores mercado trabajo - eph,2021,0
6123,vacuna covid-19 niños adolescentes : debes saber,2021,0
6124,organizaciones piden trate ley etiquetado ...,2021,0
6125,"medio exigencias vacunas , certificados falsos convierten industria",2021,0
6126,día empleado comercio 2021 : feriado traslada locale obligados cerrar,2021,0
6127,"protocolo especial , autorizan viajes grupales ...",2021,0
6128,nuevas excepciones viajeros llegan exterior ...,2021,0
6129,"vacunas covid 19 : vacunación 12 17 años noviembre , según anunció gustavo rosell",2021,0
6130,covid-19 : escuelas chaco cumplieron ...,2021,0
6131,américa latina parte do ritmos recuperación económica,2021,0
6132,cómo funcionan clases recuperación covid-19 ...,2021,0
6133,coronavirus españa directo hoy : tercera dosis fin restricciones | última hora,2021,1
6134,argentina : mendoza misiones habilitarán ingreso turistas lunes,2021,0
6135,próximo festival doma folclore realizará marzo ...,2021,0
6136,argentina assumes chairing paho 's executive committee,2021,0
6137,descontrol santa rosa calamuchita festejo primavera,2021,0
6138,"nuevo lote 200.000 dosis cansino , argentina ...",2021,0
6139,¿puede covid-19 desencadenar síndrome guillain-barré ?,2021,0
6140,autoridades hospitalarias expresan “ alivio ” caída ...,2021,0
6141,restricciones sanitarias ingreso argentina,2021,0
6142,meghan markle príncipe harry exigen acceso vacuna covid-19 “ un derecho humano básico ”,2021,0
6143,militancia alto impacto : quiénes famosos veganos argentina,2021,0
6144,infografía : impacto negativo covid argentina,2021,0
6145,orígenes feminismo platense,2021,0
6146,argentina alcanzará 50 ciento población ...,2021,0
6147,argentina reabre gradualmente frontera terrestre brasil,2021,0
6148,apertura fronteras : acuerdo brasil reactivan ...,2021,0
6149,"ministro taiana recibió par uruguay , javier garcía ...",2021,0
6150,sars-cov-2 podría mutar hacia virus patógeno,2021,0
6151,"sinopharm , astrazeneca sputnik : países puede viajar vacunas dan argentina",2021,0
6152,gobierno panamá pide mantener autocuidado tras levantarse toque queda,2021,0
6153,nuevas norma viaje unidos cierran puerta vacunaron sputnik v,2021,0
6154,correos prueban régimen chino instituto wuhan intentaron ocultar covid-19 científicos extranjeros,2021,0
6155,vacunación jalisco : horarios sedes recibir dosis moderna astrazeneca,2021,0
6156,argentina recibió 500.000 dosis astrazeneca ...,2021,0
6157,avance plan vacunación covid-19 : llegan ...,2021,0
6158,"sputnik v hecha argentina : laboratorio richmond hoy alcanzará 4,7 millones vacunas entregadas acelerar esquemas vacunación",2021,0
6159,vacunación covid-19 : ciudad buenos aire abrirá empadronamiento adolescentes 12 17 años,2021,0
6160,argentina uruguay reabren puertas turismo,2021,0
6161,"mapa coronavirus méxico 28 septiembre : cdmx , edomex tabasco , casos activos",2021,1
6162,transparencia tiempos crisis,2021,0
6163,"choca , mariella florcita reemplazan conductoras américa hoy tras positivo covid 19 melissa paredes",2021,0
6164,argentine firm begin work covid vaccine based mrna tech,2021,0
6165,"italia vs. argentina , campeones europa américa , ...",2021,0
6166,¿qué países aplican sputnik v ? vacuna rusa deja millones américa latina quieren viajar ee.uu . aprieto,2021,0
6167,arribó país nuevo cargamento 160.290 vacunas ...,2021,0
6168,vuelve servicio camarote trenes bahía blanca ...,2021,0
6169,melissa paredes confirma hija contagio covid-19,2021,0
6170,coronavirus : comenzó vacunación adolescentes ...,2021,1
6171,juegos olímpicos invierno pekín 2022 disputarán espectadores extranjeros,2021,0
6172,"ocho miembros staff puma , cuarentena",2021,0
6173,visita universidad nacional josé c. paz,2021,0
6174,33 días coma covid-19 despertó curado : vaticano investiga presunto milagro beato car ...,2021,0
6175,gobierno abre fronteras ingreso turistas ...,2021,0
6176,vacunado exterior podrán declarar ...,2021,0
6177,tramitá certificado ir cancha,2021,0
6178,"volvemos , permiso asistir estadios : paso paso tramitarlo",2021,0
6179,argentina recibió 822.100 dosis astrazeneca acerca ...,2021,0
6180,gobierno nacional anunció protocolo vuelta ...,2021,0
6181,nuevas medidas covid : cómo regreso público ...,2021,0
6182,vuelta público eventos masivos,2021,0
6183,gobierno anunciará compra 20 millones dosis vacunas pfizer 20 millones moderna,2021,0
6184,vacunación menores 12 17 años comorbilidades : registro inicia 1 octubre,2021,0
6185,conmemora día marítimo mundial,2021,0
6186,vacuna monodosis desarrollada argentina capaz neutralizar variante delta covid estudios preclínicos,2021,0
6187,gobierno anunció crédito banco mundial 500 ...,2021,0
6188,covid-19 : vizzotti confirmó aprobación vacuna sinopharm niños 3 11 años,2021,0
6189,covid-19 argentina : registraron 1.564 nuevos casos 46 muertes,2021,0
6190,"vacunados exterior : paso paso , cómo tramitar constancia oficial ministerio salud",2021,0
6191,provincias termina uso barbijo obligatorio aire libre nuevas medidas covid-1 ...,2021,0
6192,eliminatorias : aislamiento general bolivia caso coronavirus,2021,1
6193,"45,3 % población mundial recibido menos dosis vacuna covid-19",2021,0
6194,"gobierno devolver 1,3 millones vacunas sputnik v rusia :",2021,0
6195,reinas show : quinta gala gisela valcárcel emitirá sábado 2 octubre tras nuevos casos covid,2021,0
6196,provincia buenos aire comenzó empadronar menores 3 11 años recibir vacuna covid-19,2021,0
6197,niños menores edad recibirán vacunas covid-19 ...,2021,0
6198,sociedad argentina pediatría pidió evidencias científicas anmat recomendar vacuna sinopharm menores,2021,0
6199,arribo 1.673.000 dosis astrazeneca argentina ...,2021,0
6200,94 % fallecidos covid-19 últimos ocho me vacunados,2021,0
6201,bolivia confirma do jugadores covid-19 descarta contagios,2021,0
6202,angelo fukuy envía mensaje tras contagiarse covid-19 : “ saldré esto ”,2021,0
6203,ministerio salud inauguró vacunatorio amigable ...,2021,0
6204,hora chico : padre vacunan quieren vacunar hijos,2021,0
6205,madre viviana canosa grave covid : padre hija,2021,0
6206,vacunación niños 3 11 años : dijo sociedad argentina pediatría autorización sinoph,2021,0
6207,"madre viviana canosa , internada grave covid : últimas noticias sabe",2021,0
6208,madre viviana canosa internada coronavirus,2021,1
6209,"madre viviana canosa , internada coronavirus",2021,1
6210,"luego 220 días casos chance perder noviembre , insfrán `` abre todo '' formosa",2021,0
6211,habilitan teleconsultas testeos dermatológicos ...,2021,0
6212,pandora paper : argentina tercer país implicados,2021,0
6213,ricardo moccero : “ volver celebrar fiesta patronales ...,2021,0
6214,argentina probe attendance number buenos aire ...,2021,0
6215,últimas publicaciones acero cali cuenta instagram muerte,2021,0
6216,"llegaron 1,1 millones vacunas argentina casi ...",2021,0
6217,coronavirus argentina : cuántos casos muertes hoy 4 octubre,2021,0
6218,furia asesor axel kicillof sociedad argentina pediatría : “ son manga gorilas ”,2021,0
6219,ocupación camas uti baja comienzo pandemia argentina,2021,0
6220,rigen nuevas medidas covid-19 san juan,2021,0
6221,rol educación financiera recuperación po ...,2021,0
6222,provincia abrió inscripción vacunar menores 3 ...,2021,0
6223,"cómo `` síndrome anal inquieto '' , enfermedad podría asociada covid-19",2021,0
6224,celebramos día internacional persona mayores,2021,0
6225,melbourne superó buenos aire ciudad confinamiento largo mundo,2021,0
6226,ministros salud país acordaron avanzar ...,2021,0
6227,sociedad argentina pediatría avaló decisión oficial ...,2021,0
6228,aprueban emergencia vacuna chico 12 años : cuál,2021,0
6229,engañoso vacuna sinopharm vacuna “ que ...,2021,0
6230,"vacunación chico 3 11 años : cuándo empieza , día requisitos",2021,0
6231,córdoba vacunará niños niñas 3 11 años - web ...,2021,0
6232,"pfizer : efectividad vacuna comienza caer partir seis me , según estudio",2021,0
6233,vuelos : 19 octubre eliminan cupos ...,2021,0
6234,94 % fallecidos hospitales perú covid-19 vacunado,2021,0
6235,"apoyo bid , gobierno fortalece programa ...",2021,0
6236,dijo ops argentina vacune chico sinopharm,2021,0
6237,covid-19 : anmat aprobó uso emergencia vacuna johnson & johnson,2021,0
6238,test serológico farmacov igm aprobado anmat,2021,0
6239,arribó país nuevo cargamento 848.250 vacunas ...,2021,0
6240,"coronavirus : suecia supende vacuna moderna menores 30 años , tras casos miocarditis",2021,1
6241,"reunión salud , sociedades científicas ...",2021,0
6242,covid-19 : uruguay aplicó 1 millón dosis refuerzo,2021,0
6243,informe unicef reveló consecuencia preocupante pandemia salud mental chico,2021,0
6244,coronavirus argentina : pandemia estabiliza torno 1000 casos diarios debilita potencia,2021,0
6245,coronavirus argentina : ¿cómo situación octubre 2020 pasa ahora ?,2021,0
6246,coronavirus argentina : cuántos casos muertes hoy 7 octubre,2021,0
6247,argentina abre registro vacunar menores 3 11 años,2021,0
6248,argentina presentó nuevo plan nacional salud mental ...,2021,0
6249,reino unido saca argentina `` lista roja '' covid-19 deja solo 7 países latinoamericanos,2021,0
6250,pfizer pidió fda autorice vacuna covid-19 niños 5 11 años,2021,0
6251,fernán quirós asegura tercera dosis calcula ...,2021,0
6252,adolescentes afectados ...,2021,0
6253,covid-19 : conoce dónde puedes tomarte pruebas moleculares gratis lima,2021,0
6254,"suero caballos , birmex alista producción tratamiento covid-19",2021,0
6255,empresario vacunas covid-19 españa gestionó patrimonio sociedades 'offshore ',2021,0
6256,domingo comienza vacunación covid-19 ...,2021,0
6257,cuáles países presentan casos depresión ansiedad pandemia covid-19,2021,0
6258,informe oms pone relieve déficit mundial ...,2021,0
6259,"científica conicet descarta tercera dosis , asegura ...",2021,0
6260,argentina disminuyó casi mitad ritmo vacunación covid-19 octubre,2021,0
6261,covid-19 perú : minsa da importante advertencia tercera dosis,2021,0
6262,nicolás kreplak mostró alentador `` ranking covid '',2021,0
6263,"brazil surpasses 600,000 covid death",2021,0
6264,fenómeno perros entrenados detectar coronavirus crece mundo,2021,1
6265,"estudio efectos salud mental niñas , niños ...",2021,0
6266,"uk cut 47 country covid travel 'red list , ' including argentina",2021,0
6267,"murió marcelo frydlewski , marido ana rosenfeld , tras larga internación coronavirus",2021,1
6268,falleció marido abogada ana rosenfeld,2021,0
6269,rabiot baja final españa dar positivo covid,2021,0
6270,plan estratégico vacunación : martes miércoles ...,2021,0
6271,depresión ansiedad aumentaron 25 % mundo pandemia,2021,0
6272,"yuri sufre fuertes síntomas disautonomía , secuela dejó covid-19",2021,0
6273,carla vizzotti firmó cañuelas constitución definitiva ...,2021,0
6274,jáchal : zona sanitarium iii organizó operativo integral vacunación,2021,0
6275,noticias gobierno santa fe,2021,0
6276,presentó plan nacional salud mental 2021/2025,2021,0
6277,bolsonaro pudo ingresar estadio ver partido gremio santos vacunado covid-19,2021,0
6278,"cómo ciencia falsa inventó ivermectina , fármaco “ milagroso ” coronavirus",2021,1
6279,reinas show : bailarín yolanda medina internado villa panamericana tras contraer covid-19,2021,0
6280,"economía argentina crecimientos sector , ...",2021,0
6281,hurlingham | mile vecinos vecinas participaron ...,2021,0
6282,"duro relato toto kirzner , hijo araceli gonzález adrián suar : contó abusado",2021,0
6283,"clonazepam , gran ganador angustia covid-19",2021,0
6284,aeropuertos eeuu servicio español pasajeros hispanos,2021,0
6285,laboratorio merck solicitó eeuu autorización píldora covid-19,2021,0
6286,estudio detectó 3 principales factores riesgo asociados mortalidad covid-19 argentina,2021,0
6287,"música vivo , artistas internacionales medidas covid : así desfile día muertos 2021 cdmx",2021,0
6288,"jóvenes 18 , 19 20 años reciben vacuna astrazeneca lima metropolitana callao",2021,0
6289,australia inició desconfinamiento sídney tras cuarentena 100 días,2021,0
6290,estudio revela verdadera eficacia vacunas ...,2021,0
6291,"conmebol , partido argentina - brasil “ se definir cancha ”",2021,0
6292,gobierno macri dejó argentina diez ...,2021,0
6293,"“ en serio , hagan ” : consumo ivermectina covid genus escasez ee.uu . saben cómo frenarlo",2021,0
6294,preguntas audiencia coronavirus : ¿es seguro ponerse tercera dosis vacuna covid-19 ?,2021,0
6295,argentina inició hoy vacunación covid-19 ...,2021,0
6296,covid-19 : provincia buenos aire inició vacunación niños 3 11 años,2021,0
6297,salud lanzó manera simultánea vacunación covid-19 niños niñas 3 11 años,2021,0
6298,"sebastián , primer niño corrientes ser vacunado coronavirus",2021,1
6299,duro relato justina bustos internación áfrica coronavirus : “ no podía controlar mente ”,2021,1
6300,vacunación menores covid : “ hay tener cautela ”,2021,0
6301,"tercera dosis sinopharm : oms dijo necesaria , ¿qué evalúa argentina ?",2021,0
6302,rusia logra frenar ola muertes covid-19 llegó nuevo máximo diario,2021,0
6303,argentina comienza vacunación niños 3 11 años | video,2021,0
6304,"murió raúl baduel , militar venezolano alto rango encarcelado chavismo",2021,0
6305,argentina recibe segunda donación 900 mil ...,2021,0
6306,pérdidas económicas dejó covid-19 frontera ee.uu.-méxico,2021,0
6307,me internada covid : justina bustos reveló dramática experiencia vivió áfrica,2021,0
6308,hija raúl baduel denunció dictadura maduro asesinó falso covid-19,2021,0
6309,venezuela : presos políticos rafael javier tarazona dieron positivo covid-19,2021,0
6310,vacunación covid : segunda dosis libre mayores 18 provincia buenos aire,2021,0
6311,aire pasillos puede tener concentración virus habitaciones pacientes covid-19,2021,0
6312,aprobó nuevo protocolo transporte público pasajeros,2021,0
6313,certificado vacunación : do maneras obtenerlo forma sencilla,2021,0
6314,razones do eminencias medicina sostener covid-19 creado laboratorio,2021,0
6315,salud presentó resultados preliminares primer análisis ...,2021,0
6316,oms advirtió subieron muertes tuberculosis primera vez 15 años,2021,0
6317,muertes tuberculosis aumentan primera vez década efecto covid-19,2021,0
6318,espera ansia reapertura pasos terrestres ...,2021,0
6319,ex presidente unidos bill clinton hospitalizado centro médico california,2021,0
6320,covid-19 : ministro cevallos indica prudente iniciar clases escolares generales año,2021,0
6321,"peor pesadilla tenista argentino : detenido alemania , deportado covid",2021,0
6322,"ozzy osbourne , único familia contrajo covid : “ ser adorador diablo ventajas ”",2021,0
6323,falsas engañosas varias afirmaciones video ...,2021,0
6324,sputnik : sola dosis eficaz delta vacunas laboratorios,2021,0
6325,arribará hoy país cargamento 500.000 vacunas ...,2021,0
6326,argentina expuso avances estudio covid-19 ...,2021,0
6327,"vacunas entrar unidos : solo aceptarán esquema completo , ¿desde cuándo ?",2021,0
6328,día mundial lavado manos,2021,0
6329,bolivia argentina anuncian apertura gradual frontera común,2021,0
6330,clausuraron laboratorio británico hizo 43 mil pruebas covid-19 erróneas : toda dieron negativo,2021,0
6331,colombia pagado vacuna moderna paises desarrollados,2021,0
6332,manzur guzmán reunieron empresarios inversores ...,2021,0
6333,"brahim diaz , positivo covid-19",2021,0
6334,uruguay vacuna covid : cómo obtener comprobante certificado vacunación,2021,0
6335,vacuna favorita vendida mundo ; peligro usar mascarilla calle chile negocia importación primera pastilla covid : tres cosas aprendimos coronavirus semana,2021,1
6336,atletismo : campus jóvenes promesas cenard,2021,0
6337,asociativo : san jorge puso freno sportivo quitó ...,2021,0
6338,"coronavirus argentina : cuántos casos muertes hoy , 17 octubre",2021,0
6339,juan dios pantoja reapareció nebulizaciones luego confirmó contagio covid-19,2021,0
6340,domingo 17 octubre reportan 1.299 nuevos contagios covid-19 colombia,2021,0
6341,"coronavirus argentina : casos berón astrada , corrientes 17 octubre",2021,0
6342,pisaron piedras arrancaron carteles memorial víctimas coronavirus plaza mayo,2021,1
6343,cómo recuperar gusto tras coronavirus,2021,1
6344,"lengthy covid-19 lockdown , weary world ready dance",2021,0
6345,motivo davinson sánchez aislamiento preventivo 10 días,2021,0
6346,villa medium agua servicio cloaca población,2021,0
6347,argentina recibió cargamento 900.000 ...,2021,0
6348,coronavirus argentina : cuántos casos muertes hoy 18 octubre,2021,0
6349,"coronavirus méxico 18 octubre : registraron 1,413 contagios 96 muertes último día",2021,1
6350,gobierno nacional anunció aumento salarial 10 ...,2021,0
6351,argentina : repudian ataque monumento víctimas covid,2021,0
6352,falso falleció nena santiago estero luego ...,2021,0
6353,argentina habilitará fronteras terrestres uruguay,2021,0
6354,certificado vacunación covid-19 : cómo corregir datos incorrectos,2021,0
6355,éxito repentino coronavirus desconcierta japón,2021,1
6356,línea aérea brasileña gol reanudará diciembre vuelos argentina,2021,0
6357,comenzaron regir nuevos requisitos sanitarios ...,2021,0
6358,"semana , 10 % población 3 11 años ...",2021,0
6359,coronavirus argentina : cuántos casos muertes hoy 19 octubre,2021,0
6360,nueva app permite guardar certificado vacunación covid-19 iphone ipad,2021,0
6361,“ no legal ” : lópez-gatell negó certificado vacunación covid-19 obligatorio reincorporación laboral,2021,0
6362,argentina cae ranking marcas país,2021,0
6363,salas cine : conoce nuevo protocolo sanitario ingreso requisitos debes cumplir,2021,0
6364,contagios covid-19 perú siguen descenso nivel nacional,2021,0
6365,¿qué sabe mezcla vacunas covid-19 dosis refuerzo ?,2021,0
6366,revista científica anmat,2021,0
6367,"uso tapabocas deja ser obligatorio buenos aire , argentina",2021,0
6368,"coronavirus : sólo persona ancianas enfermas mueren vacunadas , dice estudio",2021,1
6369,producción petróleo superó pandemia ...,2021,0
6370,falso certificar muerte covid-19 autopsia ...,2021,0
6371,covid-19 : cuatro cpc vacunan menores 3 17 años,2021,0
6372,zelltek abrió nueva planta producción biotecnológica,2021,0
6373,uruguay : beneficios impositivos alentar turistas ...,2021,0
6374,tetaz : “ el año pasado perdieron argentina 40 % ...,2021,0
6375,puntos vacunación covid-19 miércoles 20 octubre bogotá,2021,0
6376,día nacional lucha obesidad : aumentó ...,2021,0
6377,cuáles beneficios combinar vacunas covid-19,2021,0
6378,fijó piso 190 días clase ciclo lectivo 2022 ...,2021,0
6379,chico 3 11 años pueden empadronarse ...,2021,0
6380,covid-19 : 534 nuevos casos positivos 7 muertes últimas 24 horas perú,2021,0
6381,"según oms , murieron 80.000 180.000 trabajadores sanitarios covid-19",2021,0
6382,anmat recibe mención especial innovación,2021,0
6383,vacunar niños covid seguro necesario,2021,0
6384,covid-19 : notifican 25 nuevos casos variante delta ...,2021,0
6385,falsas afirmaciones vacunación ...,2021,0
6386,15º informe vigilancia seguridad vacunas ( argentina ...,2021,0
6387,"emotivo homenaje agustina fontenla , exparticipante bake argentina murió covid",2021,0
6388,"# vacunaccion , campaña lanza salud unicef",2021,0
6389,jair bolsonaro reafirmó obligatoria vacuna covid-19 pasaporte sanitario brasil,2021,0
6390,termina cuarentena coronavirus larga mundo,2021,1
6391,avance pandemia mendoza : estadísticas ...,2021,0
6392,invima autoriza vacuna covid-19 niños 6 años,2021,0
6393,mascarilla rgb salió venta acabó minutos,2021,0
6394,"memorial : luego hechos 17/10 , ciudad ...",2021,0
6395,"fecha confirmada pruebas aprender , ¿cómo serán ?",2021,0
6396,conmebol confirmó fechas partidos argentina uruguay brasil eliminatorias,2021,0
6397,argentina cada cuatro nuevos casos ...,2021,0
6398,avanza vacunación niños adolescentes covid-19 país,2021,0
6399,"54,7 % población argentina completó esquema vacunación",2021,0
6400,ministerio salud cdc avanzan trabajo conjunto ...,2021,0
6401,"coronavirus argentina : casos poma , salta 23 octubre",2021,0
6402,colombia registra 1.660 nuevos casos covid-19 23 octubre,2021,0
6403,"buscan eugenio schneider , empresario argentino desapareció uruguay hace do días",2021,0
6404,síntesis reunión asesor seguridad nacional jake ...,2021,0
6405,"cómo marcelo araujo , siete me caída contraer covid",2021,0
6406,chico 3 11 años condiciones priorizadas ...,2021,0
6407,coronavirus argentina : cuántos casos muertes hoy 24 octubre,2021,0
6408,vacunación covid-19 : ¿qué día inoculados tercera dosis adultos mayores 65 años ?,2021,0
6409,conmovedor relato carmen barbieri tras recuperarse coronavirus : “ casi muero ”,2021,1
6410,director general oms dijo pandemia terminará `` cuando mundo elija acabarla '',2021,0
6411,maría conchita alonso arremetió gustavo a. infante vacunas covid-19,2021,0
6412,pensiones enfermedades crónicas argentina : saber,2021,0
6413,600 casos salmonella afectan principalmente ...,2021,0
6414,analizan aprobación antiviral oral tratamiento ...,2021,0
6415,eeuu reveló reglas ingresar país partir 8 noviembre,2021,0
6416,va poder entrar unidos requisitos,2021,0
6417,pérdida memoria efecto secundario covid-19,2021,0
6418,ed sheeran contagió coronavirus lanzamiento nuevo disco,2021,1
6419,perú país muertes covid-19 millón persona mundo : supera brasil unidos,2021,0
6420,ministerio obras públicas sigue fortaleciendo red ...,2021,0
6421,funcionarios viajaron ríos santa cruz ...,2021,0
6422,covid-19 : comenzaron entregar credenciales ...,2021,0
6423,familia argentino hallado vida cancún aseguró ...,2021,0
6424,gobierno anunció aplicación tercera dosis ...,2021,0
6425,tercera dosis vacunas covid argentina confirmada : quiénes recibirán cuándo,2021,0
6426,vacunas covid-19 : diferencia tercera dosis dosis refuerzo,2021,0
6427,nicolás gonzález positivo coronavirus,2021,1
6428,caso coronavirus jugadores selección argentina,2021,0
6429,"alarma selección argentina : nicolás gonzález , positivo coronavirus",2021,0
6430,vizzotti : “ argentina pudo fortalecer sistema salud ...,2021,0
6431,"vacuna covid : uno , grupos riesgos recibirán tercera dosis argentina",2021,0
6432,vizzotti participó acto apertura xxi congreso ...,2021,0
6433,"unidos vacunas : nuevas reglas entrar país noviembre , argentinos quedan afuera",2021,0
6434,coronavirus argentina : subieron casos insinúa ola ascendente contagios menos muert,2021,0
6435,arribó país embarque 936.000 vacunas pfizer ...,2021,0
6436,tercera dosis vacunas covid fecha provincia buenos aire : quiénes toca cómo hacer,2021,0
6437,minsa : incremento hospitalizados covid-19 causa alarma población,2021,0
6438,acuerdo licencia voluntaria permitirá acceso mundial ...,2021,0
6439,minsa inicia hoy vacunación enfermedades “ no covid ” menores 5 años,2021,0
6440,presentó informe accidentabilidad 2020 baja ...,2021,0
6441,"viviendas realicen fiesta 31 octubre intervenidas , advierte pnp",2021,0
6442,"persona antecedentes cáncer , mayor riesgo complicaciones covid",2021,0
6443,méxico reporta 386 nuevas muertes 4.797 nuevos casos coronavirus,2021,1
6444,sabemos tercera dosis stock vacunas ...,2021,0
6445,"1° noviembre , podrán ingresar reino unido argentinos vacunados país do dosis astrazeneca , pfizer , moderna j & j",2021,0
6446,"misiones : error , do bebas 4 me vacunadas coronavirus",2021,1
6447,lollapalooza 2022 argentina : line completo,2021,0
6448,apertura fronteras : aeropuerto salta paso fronterizo ...,2021,0
6449,visión covid-19 científicas creó vacuna astrazeneca,2021,0
6450,investigan crearon pase covid válido nombre adolf hitler,2021,0
6451,fuerte alza incidencia contagios alemania suben hospitalizaciones covid,2021,0
6452,hospitalización niños adolescentes covid-19 aumentó 42 % semana,2021,0
6453,aseguran covid-19 aceleró resistencia medicación,2021,0
6454,coronavirus argentina : cuántos casos muertes hoy 29 octubre,2021,0
6455,europa habilita ingreso argentinos vacuna ...,2021,0
6456,"covid-19 : consejo incluye argentina , colombia ...",2021,0
6457,"argentinos pueden entrar unión europea cualquier vacuna incluso ninguna dosis ,",2021,0
6458,"uruguay comprará 3,7 millones vacunas pfizer covid-19 aplicar terceras dosis inmunizar turistas",2021,0
6459,ministerio salud realizó anuncios habilitaciones ...,2021,0
6460,“ meta cumplida ” : méxico concluyó vacunación covid-19 mayores 18 años,2021,0
6461,"semáforo covid-19 : méxico pinta verde , menos bc , guanajuato aguascalientes",2021,0
6462,reino unido libera trabas covid turistas argentinos : vacunas aceptan,2021,0
6463,partir 16 noviembre 100 % aforo eventos masivos aire libre,2021,0
6464,vacunas turistas : cuántas dosis laboratorios ofrecería argentina,2021,0
6465,coronavirus argentina : confirmaron 812 contagios 7 fallecidos 24 horas,2021,0
6466,científicos buscan persona genéticamente resistentes covid-19,2021,0
6467,"covid-19 : perú aplicado 34 millones 381,605 dosis vacuna",2021,0
6468,"españa levanta restricciones viaje argentina , colombia perú",2021,0
6469,"covid-19 : quizá nunca conoceremos verdadero origen coronavirus , según informe inteligencia ee.uu .",2021,0
6470,"reclamo máximo kirchner fmi , mientras alberto reunido kristalina georgieva",2021,0
6471,hospitales públicos france alertan cierre camas falta personal,2021,0
6472,g20 homenajeó personal médico primera línea covid-19 prometió vacunar 70 % población mundial 2022,2021,0
6473,ministerio economía entregó premios mecon,2021,0
6474,covid-19 : prevee llegarán 13 millones vacunas perú,2021,0
6475,premio investigación : vitamina severidad covid-19 .,2021,0
6476,"comunicado final g20 : cumbre concluyó apuesta multilateralismo , recuperación covid-19 lucha cambio climático",2021,0
6477,"desconfianza vacunas rusas cubanas , mile nicaragüenses cruzan honduras inocularse covid",2021,0
6478,"dentro catastrófica cuarta ola covid-19 rusia : muertes récord , campaña fallida vacunación falta confianza médicos",2021,0
6479,proyecto pais : “ buscamos federalizar secuenciación ...,2021,0
6480,200 persona bailaban festejaban halloween ritmo zaperoko pese prohibición mininter,2021,0
6481,carta poder simple : cómo redactar información debe tener legal,2021,0
6482,63.000 persona visitaron museos institutos nacionales ...,2021,0
6483,asistencias viajero : gran ganador po pandemia ...,2021,0
6484,nuevas disposiciones ingreso país persona ...,2021,0
6485,"después 18 me , argentina uruguay abren fronteras extranjeros",2021,0
6486,uruguay abrió fronteras hoy : cuáles requisitos ingresar,2021,0
6487,coronavirus argentina : registraron 1.138 nuevos ...,2021,0
6488,turismo argentino perdió 2020 3.000 millones ...,2021,0
6489,respuesta inmune celular obtenida vacunas ...,2021,0
6490,“ octubre negro ” covid rusia terminó día mil muertes 40.000 contagios,2021,0
6491,régimen chino encerró 30 mil persona disneyland shanghái tras caso positivo covid-19,2021,0
6492,empresa minera detrás mayor inversión siglo argentina,2021,0
6493,"tumbas hileras interminables tierra recién removida , huella física muerte covid ciudad",2021,0
6494,2 millones niños niñas 3 11 años ...,2021,0
6495,tercera dosis vacunación covid caba : quiénes cómo anotarse,2021,0
6496,ciudad buenos aire comenzará hoy aplicar tercera dosis vacuna covid-19,2021,0
6497,argentina abre fronteras turismo extranjero después 19 me restricciones covid-19,2021,0
6498,carla vizzotti visitó formosa destacó avances ...,2021,0
6499,coronavirus : países limítrofes pueden ingresar argentinos cuáles requisitos,2021,1
6500,coche comedor volvió funcionar trenes larga ...,2021,0
6501,entregó premio l´oréal-unesco “ por mujeres ...,2021,0
6502,panorama china-argentina : cómo proyectan relación bilateral,2021,0
6503,lanús : josé sand positivo coronavirus,2021,1
